Timestamp,PM2.5 (µg/m³),PM10 (µg/m³)
2025-04-13 01:00:00,40.00,65.75
2025-04-13 02:00:00,48.75,85.75
2025-04-13 03:00:00,55.50,98.00
2025-04-13 04:00:00,64.50,112.00
2025-04-13 05:00:00,69.25,129.50
2025-04-13 06:00:00,85.00,152.00
2025-04-13 07:00:00,116.25,187.25
2025-04-13 08:00:00,164.00,245.75
2025-04-13 09:00:00,140.25,208.00
2025-04-13 10:00:00,109.25,178.00
2025-04-13 11:00:00,82.00,155.25
2025-04-13 12:00:00,60.00,130.25
2025-04-13 13:00:00,46.75,106.75
2025-04-13 14:00:00,33.50,98.00
2025-04-13 15:00:00,38.25,98.50
2025-04-13 16:00:00,43.25,108.75
2025-04-13 17:00:00,40.25,99.25
2025-04-13 18:00:00,53.25,123.50
2025-04-13 19:00:00,61.00,172.75
2025-04-13 20:00:00,68.00,199.50
2025-04-13 21:00:00,100.75,243.00
2025-04-13 22:00:00,99.00,250.00
2025-04-13 23:00:00,128.75,293.75
2025-04-14 00:00:00,140.67,334.50
2025-04-14 01:00:00,149.25,334.75
2025-04-14 02:00:00,156.50,352.25
2025-04-14 03:00:00,152.75,308.00
2025-04-14 04:00:00,145.75,274.50
2025-04-14 05:00:00,120.75,233.75
2025-04-14 06:00:00,112.25,238.50
2025-04-14 07:00:00,157.00,319.75
2025-04-14 08:00:00,167.50,339.75
2025-04-14 09:00:00,143.50,293.75
2025-04-14 10:00:00,96.25,225.00
2025-04-14 11:00:00,80.00,199.50
2025-04-14 12:00:00,75.25,194.75
2025-04-14 13:00:00,65.00,176.75
2025-04-14 14:00:00,51.50,159.75
2025-04-14 15:00:00,32.25,123.00
2025-04-14 16:00:00,36.00,107.50
2025-04-14 17:00:00,43.50,119.50
2025-04-14 18:00:00,42.00,128.50
2025-04-14 19:00:00,53.00,208.75
2025-04-14 20:00:00,64.50,298.75
2025-04-14 21:00:00,81.25,347.00
2025-04-14 22:00:00,102.50,359.00
2025-04-14 23:00:00,107.25,339.00
2025-04-15 00:00:00,114.50,311.75
2025-04-15 01:00:00,122.25,305.00
2025-04-15 02:00:00,113.50,273.50
2025-04-15 03:00:00,104.75,235.25
2025-04-15 04:00:00,90.25,198.25
2025-04-15 05:00:00,88.25,198.00
2025-04-15 06:00:00,91.25,204.75
2025-04-15 07:00:00,82.25,198.50
2025-04-15 08:00:00,104.50,243.25
2025-04-15 09:00:00,103.25,245.50
2025-04-15 10:00:00,76.75,205.00
2025-04-15 11:00:00,73.50,185.50
2025-04-15 12:00:00,69.00,180.00
2025-04-15 13:00:00,46.00,145.25
2025-04-15 14:00:00,41.25,122.75
2025-04-15 15:00:00,36.75,113.75
2025-04-15 16:00:00,37.25,120.25
2025-04-15 17:00:00,49.25,138.00
2025-04-15 18:00:00,57.50,178.25
2025-04-15 19:00:00,62.75,232.00
2025-04-15 20:00:00,84.25,355.50
2025-04-15 21:00:00,98.50,375.50
2025-04-15 22:00:00,128.75,436.00
2025-04-15 23:00:00,146.25,422.75
2025-04-16 00:00:00,152.00,432.75
2025-04-16 01:00:00,168.75,439.25
2025-04-16 02:00:00,166.50,410.50
2025-04-16 03:00:00,173.75,408.50
2025-04-16 04:00:00,198.75,408.00
2025-04-16 05:00:00,185.75,347.75
2025-04-16 06:00:00,143.75,281.50
2025-04-16 07:00:00,132.00,290.00
2025-04-16 08:00:00,136.50,301.00
2025-04-16 09:00:00,101.25,253.25
2025-04-16 10:00:00,71.75,217.50
2025-04-16 11:00:00,58.50,189.25
2025-04-16 12:00:00,60.50,188.00
2025-04-16 13:00:00,66.50,162.25
2025-04-16 14:00:00,65.00,156.75
2025-04-16 15:00:00,64.00,176.00
2025-04-16 16:00:00,61.00,166.00
2025-04-16 17:00:00,66.00,204.00
2025-04-16 18:00:00,72.00,261.00
